Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 1 | Clone: 0 | Experience: 0.54
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 7 | Clone: 25 | Experience: 0.82
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 7 | Clone: 26 | Experience: 0.83
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 7 | Clone: 27 | Experience: 0.84
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 7 | Clone: 28 | Experience: 0.85
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 7 | Clone: 29 | Experience: 0.86
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 7 | Clone: 30 | Experience: 0.87
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 0 | Experience: 0.55
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 1 | Experience: 0.56
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 2 | Experience: 0.57
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 3 | Experience: 0.58
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 4 | Experience: 0.6
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 5 | Experience: 0.61
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 6 | Experience: 0.62
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 7 | Experience: 0.63
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 8 | Experience: 0.64
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 9 | Experience: 0.65
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 10 | Experience: 0.66
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 11 | Experience: 0.67
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 12 | Experience: 0.68
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 13 | Experience: 0.69
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 14 | Experience: 0.7
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 15 | Experience: 0.71
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 16 | Experience: 0.72
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 17 | Experience: 0.73
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 18 | Experience: 0.75
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 19 | Experience: 0.76
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 20 | Experience: 0.77
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 21 | Experience: 0.78
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 22 | Experience: 0.79
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 23 | Experience: 0.8
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 24 | Experience: 0.81
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 25 | Experience: 0.82
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 26 | Experience: 0.83
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 27 | Experience: 0.84
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 28 | Experience: 0.85
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 29 | Experience: 0.86
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 8 | Clone: 30 | Experience: 0.87
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 0 | Experience: 0.56
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 1 | Experience: 0.57
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 2 | Experience: 0.58
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 3 | Experience: 0.59
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 4 | Experience: 0.6
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 5 | Experience: 0.61
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 6 | Experience: 0.62
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 7 | Experience: 0.63
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 8 | Experience: 0.64
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 9 | Experience: 0.65
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 10 | Experience: 0.66
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 11 | Experience: 0.67
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 12 | Experience: 0.68
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 13 | Experience: 0.69
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 14 | Experience: 0.7
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 15 | Experience: 0.72
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 16 | Experience: 0.73
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 17 | Experience: 0.74
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 18 | Experience: 0.75
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 19 | Experience: 0.76
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 20 | Experience: 0.77
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 21 | Experience: 0.78
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 22 | Experience: 0.79
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 23 | Experience: 0.8
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 24 | Experience: 0.81
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 25 | Experience: 0.82
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 26 | Experience: 0.83
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 27 | Experience: 0.84
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 28 | Experience: 0.85
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 29 | Experience: 0.87
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 9 | Clone: 30 | Experience: 0.88
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 0 | Experience: 0.56
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 1 | Experience: 0.57
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 2 | Experience: 0.58
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 3 | Experience: 0.59
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 4 | Experience: 0.6
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 5 | Experience: 0.61
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 6 | Experience: 0.62
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 7 | Experience: 0.63
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 8 | Experience: 0.64
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 9 | Experience: 0.65
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 10 | Experience: 0.66
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 11 | Experience: 0.68
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 12 | Experience: 0.69
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 13 | Experience: 0.7
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 14 | Experience: 0.71
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 15 | Experience: 0.72
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 16 | Experience: 0.73
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 17 | Experience: 0.74
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 18 | Experience: 0.75
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 19 | Experience: 0.76
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 20 | Experience: 0.77
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 21 | Experience: 0.78
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 22 | Experience: 0.79
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 23 | Experience: 0.8
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 24 | Experience: 0.81
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 25 | Experience: 0.82
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 26 | Experience: 0.84
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 27 | Experience: 0.85
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 28 | Experience: 0.86
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 29 | Experience: 0.87
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 10 | Clone: 30 | Experience: 0.88
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 0 | Experience: 0.56
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 1 | Experience: 0.57
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 2 | Experience: 0.58
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 3 | Experience: 0.59
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 4 | Experience: 0.6
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 5 | Experience: 0.61
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 6 | Experience: 0.62
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 7 | Experience: 0.63
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 8 | Experience: 0.65
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 9 | Experience: 0.66
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 10 | Experience: 0.67
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 11 | Experience: 0.68
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 12 | Experience: 0.69
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 13 | Experience: 0.7
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 14 | Experience: 0.71
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 15 | Experience: 0.72
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 16 | Experience: 0.73
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 17 | Experience: 0.74
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 18 | Experience: 0.75
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 19 | Experience: 0.76
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 20 | Experience: 0.77
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 21 | Experience: 0.78
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 22 | Experience: 0.8
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 23 | Experience: 0.81
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 24 | Experience: 0.82
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 25 | Experience: 0.83
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 26 | Experience: 0.84
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 27 | Experience: 0.85
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 28 | Experience: 0.86
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 29 | Experience: 0.87
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 11 | Clone: 30 | Experience: 0.88
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 0 | Experience: 0.56
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 1 | Experience: 0.57
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 2 | Experience: 0.58
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 3 | Experience: 0.59
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 4 | Experience: 0.6
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 5 | Experience: 0.61
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 6 | Experience: 0.63
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 7 | Experience: 0.64
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 8 | Experience: 0.65
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 9 | Experience: 0.66
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 10 | Experience: 0.67
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 11 | Experience: 0.68
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 12 | Experience: 0.69
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 13 | Experience: 0.7
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 14 | Experience: 0.71
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 15 | Experience: 0.72
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 16 | Experience: 0.73
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 17 | Experience: 0.74
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 18 | Experience: 0.75
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 19 | Experience: 0.77
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 20 | Experience: 0.78
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 21 | Experience: 0.79
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 22 | Experience: 0.8
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 23 | Experience: 0.81
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 24 | Experience: 0.82
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 25 | Experience: 0.83
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 26 | Experience: 0.84
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 27 | Experience: 0.85
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 28 | Experience: 0.86
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 29 | Experience: 0.87
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 12 | Clone: 30 | Experience: 0.88
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 0 | Experience: 0.56
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 1 | Experience: 0.57
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 2 | Experience: 0.58
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 3 | Experience: 0.6
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 4 | Experience: 0.61
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 5 | Experience: 0.62
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 6 | Experience: 0.63
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 7 | Experience: 0.64
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 8 | Experience: 0.65
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 9 | Experience: 0.66
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 10 | Experience: 0.67
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 11 | Experience: 0.68
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 12 | Experience: 0.69
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 13 | Experience: 0.7
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 14 | Experience: 0.71
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 15 | Experience: 0.72
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 16 | Experience: 0.73
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 17 | Experience: 0.75
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 18 | Experience: 0.76
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 19 | Experience: 0.77
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 20 | Experience: 0.78
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 21 | Experience: 0.79
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 22 | Experience: 0.8
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 23 | Experience: 0.81
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 24 | Experience: 0.82
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 25 | Experience: 0.83
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 26 | Experience: 0.84
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 27 | Experience: 0.85
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 28 | Experience: 0.86
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 29 | Experience: 0.87
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 13 | Clone: 30 | Experience: 0.89
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 0 | Experience: 0.57
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 1 | Experience: 0.58
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 2 | Experience: 0.59
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 3 | Experience: 0.6
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 4 | Experience: 0.61
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 5 | Experience: 0.62
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 6 | Experience: 0.63
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 7 | Experience: 0.64
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 8 | Experience: 0.65
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 9 | Experience: 0.66
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 10 | Experience: 0.67
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 11 | Experience: 0.68
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 12 | Experience: 0.69
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 13 | Experience: 0.7
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 14 | Experience: 0.72
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 15 | Experience: 0.73
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 16 | Experience: 0.74
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 17 | Experience: 0.75
Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 14 | Clone: 18 | Experience: 0.76
